Moves,Played,WhiteWins,Draws,BlackWins,AvgElo
a2a3 g8f6 g1f3 d7d5 b2b4 c8f5 c1b2 e7e6 e2e3 c7c5 b4c5 f8c5 b2f6 d8f6 d2d4 e8g8 b1d2 c5d6 c2c4 d5c4 d2c4 d6c7 f1e2 b8c6,2,0,0,2,2623.0
a2a3 g8f6 g1f3 d7d5 b2b4 c8g4 c1b2 b8d7 e2e3 e7e6 h2h3 g4h5 c2c4 f8e7 c4d5 e6d5 f1e2 e8g8 e1g1 f8e8 d2d3 e7d6 b1d2 c7c6,2,2,0,0,2649.5
a2a3 g8f6 g1f3 d7d5 d2d4 c7c5 d4c5 a7a5 e2e3 d8c7 c2c4 d5c4 f1c4 e7e6 e1g1 f8c5 b1c3 e8g8 d1e2 b7b6 e3e4 c8b7 c1g5 b8d7,2,2,0,0,2767.0
a2a3 g8f6 g1f3 d7d5 d2d4 e7e6 c2c4 b8d7 e2e3 b7b6 b1c3 c8b7 b2b3 c7c5 c1b2 c5d4 e3d4 f8d6 f1e2 a8c8 e1g1 e8g8 a1c1 d5c4,2,0,0,2,2714.5
a2a3 g8f6 g1f3 d7d5 e2e3 c8f5 c2c4 e7e6 d1b3 d8c8 c4d5 e6d5 b1c3 c7c6 f1e2 f8e7 e1g1 e8g8 d2d3 f8e8 b3d1 a7a5 b2b3 b8a6,2,0,0,2,2652.5
a2a3 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 a7a5 d2d3 a5a4 e2e4 d7d6 e4e5 d6e5 f3e5 f6d7 e5d7 d8d7 b1c3 b8c6 f1e1 a8a6,1,0,1,0,2720.5
a2a3 h7h5 h2h4 a7a5 a3a4 b8a6 d2d4 d7d5 c1f4 c8f5 e2e3 e7e6 c2c3 f8d6 g1e2 g8f6 b1d2 c7c5 f4g5 d8b6 d1b3 b6b3 d2b3 b7b6,2,2,0,0,2695.0
a2a3 h7h6 b2b4 g8f6 c1b2 e7e6 g1f3 d7d5 c2c4 f8e7 e2e3 e8g8 b1c3 b7b6 c4d5 e6d5 b4b5 c7c5 b5c6 b8c6 c3b5 c8g4 f1e2 a8c8,2,0,0,2,2665.0
a2a3 h7h6 e2e4 e7e5 g1f3 b8c6 f1c4 g8f6 b1c3 f6e4 c3e4 d7d5 c4d3 d5e4 d3e4 f8d6 e1g1 e8g8 f1e1 c8g4 h2h3 g4h5 g2g4 f7f5,2,0,2,0,2767.0
a2a3 h7h6 e2e4 g8f6 e4e5 f6h7 d2d4 d7d6 g1f3 c7c6 f1d3 c8g4 e1g1 d6e5 d4e5 b8d7 d1e2 e7e6 f1e1 h7g5 b1d2 d8c7 h2h3 g4f3,2,0,2,0,2811.0
a2a3 h7h6 g1f3 d7d5 d2d4 g8f6 c2c4 e7e6 b1c3 b8d7 c1f4 d5c4 e2e4 d7b6 c3b5 e6e5 f3e5 f8d6 b5d6 c7d6 e5c4 b6c4 f1c4 f6e4,2,0,2,0,2767.0
a2a4 a7a5 e2e4 f7f5 e4f5 g7g6 g2g4 g6f5 g4f5 c8d6 g1g8 f8g8 h1g3 h8f7 a1a3 c7c6 a3f3 f7h6 d2d3 g8f8 f1g1 d8c7 f5f6 e7e6,2,2,0,0,2754.5
a2a4 c7c5 b2b4 b7b6 b4b5 h8g6 h1g3 e7e6 e2e4 f8e7 d1e3 d7d5 a4a5 d5d4 e3c4 a8b7 d2d3 e8g8 f1e2 f7f5 f2f4 b7c7 e1g1 c8b7,2,2,0,0,2784.5
a2a4 c7c5 h1g3 f8e6 e2e4 h8g6 f1e3 b7b6 d2d3 e6f4 e1g1 c8b7 b2b4 c5b4 b1b4 e8g8 h2h4 g6h4 e3f5 h4f5 g3f5 f4e6 f1e1 f7f6,2,2,0,0,2668.5
a2a4 d7d5 b2b4 b7b6 e2e3 e7e6 e1f3 c8d6 d1e2 b8c8 b4b5 c7c5 b5c6 a8c6 b1a2 c6b7 c1b3 b7a6 e2a6 c8a6 f3e5 a6c8 f1c1 f7f6,2,0,2,0,2728.0
a2a4 d7d5 g1f3 g8f6 b2b4 e7e6 c2c3 f8d6 g2g3 e6e5 d2d3 e8g8 f1g2 f8e8 e1g1 h7h6 f3d2 c8g4 h2h3 g4h5 b4b5 b8d7 c3c4 c7c6,2,0,0,2,2750.0
a2a4 d7d5 g2g3 e8c6 d2d4 g7g6 e2e3 e7e5 d4e5 h8e5 b1c3 d5d4 c3d5 b8a6 e3d4 e5d4 f1c4 f8c5 c4c5 d4c5 d1e3 c5e3 f2e3 g8e8,1,0,1,0,2760.0
a2a4 d7d5 g2g4 c7c6 f2f4 g7g6 e2e4 d5e4 h1e4 e8d7 d1e3 d8e6 c2c3 b8a6 f4f5 g6f5 g4f5 g8g1 f1g1 e6c7 e1g3 c7e8 d2d4 e8f6,1,0,0,1,2759.0
a2a4 e7e5 a1a3 f8a3 b1a3 g8f6 b2b3 e8g8 c1b2 f8e8 a3c4 b8c6 d2d3 d7d5 c4d2 d5d4 g2g3 c8e6 f1g2 e6d5 g1f3 e5e4 d3e4 f6e4,2,2,0,0,2720.5
a2a4 e7e5 a4a5 d7d5 a5a6 b7b6 d2d3 c8d6 e2e4 d5e4 d3e4 d6e4 f1e2 f7f5 f2f3 e4d6 e2e5 d8f6 e5f4 b8a8 g1e2 g7g5 f4e3 f6b2,2,0,0,2,2821.5
a2a4 e7e5 e2e4 g8f6 b1c3 b8c6 g1f3 f8b4 f1b5 e8g8 e1g1 d7d6 d2d3 c8g4 c3e2 a7a6 b5c6 b7c6 e2g3 f6h5 h2h3 h5g3 f2g3 g4d7,1,1,0,0,2812.5
a2a4 e7e6 a4a5 a7a6 e2e4 g8f6 e4e5 f6d5 g1f3 f7f6 e5f6 g7f6 d1e3 d5e3 f2e3 e8g6 b2b4 f8e7 e1h4 h8f8 f1e2 d8c6 a1c3 b7b5,2,2,0,0,2812.0
a2a4 g8f6 d2d4 d7d5 g1f3 c8f5 f3h4 f5e4 f2f3 e4g6 b1c3 c7c5 e2e4 c5d4 h4g6 h7g6 d1d4 b8c6 d4f2 d5d4 c3d1 e7e5 f1c4 a8c8,2,2,0,0,2732.0
a2a4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 d2d4 d7d5 e1g1 c7c5 d4c5 b8a6 b1c3 a6c5 c1e3 b7b6 a4a5 c8b7 e3d4 e7e6 a1a3 d8e7,2,0,0,2,2820.0
a2a4 g8f6 g1f3 g7g6 g2g3 f8g7 f1g2 e8g8 e1g1 c7c5 b1c3 b8c6 d2d4 c5d4 f3d4 d7d5 d4b3 d5d4 c3e4 f6d5 a4a5 c8f5 e4c5 c6b4,2,2,0,0,2771.0
b1a3 e7e5 a3c4 e5e4 d2d3 d7d5 c4d2 g8f6 e2e3 b8c6 g1e2 f8d6 e2g3 d8e7 d3e4 d5e4 d2c4 d6b4 c1d2 c8e6 c2c3 b4d6 c4d6 e7d6,2,2,0,0,2734.5
b1c3,1,0,1,0,2778.5
b1c3 b8c6 d2d4 d7d5 e2e4 d5e4 c1f4 g8f6 d4d5 c6b4 f1c4 g7g6 a2a3 b4a6 f2f3 e4e3 d1d3 f8g7 e1c1 e8g8 d3e3 b7b6 g1e2 c8b7,2,2,0,0,2733.5
b1c3 b8c6 d2d4 d7d5 e2e4 g8f6 e4e5 f6d7 f2f4 d7b6 h2h3 h7h5 g1f3 c8f5 f1d3 f5d3 d1d3 e7e6 f4f5 c6b4 d3b5 d8d7 b5d7 e8d7,2,0,0,2,2774.5
b1c3 b8c6 d2d4 e7e5 d4e5 c6e5 e2e4 f8b4 f2f4 e5c6 g1f3 g8f6 f1d3 d7d5 e4e5 f6e4 e1g1 c8f5 c1d2 d8d7 d2e1 e8c8 d1e2 e4c3,2,0,0,2,2626.0
b1c3 b8c6 d2d4 e7e5 d4e5 c6e5 e2e4 f8b4 g1f3 d7d6 f3e5 b4c3 b2c3 d6e5 d1f3 d8f6 f3g3 g8e7 f1c4 c8e6 c4b5 c7c6 b5d3 h7h6,2,0,0,2,2655.5
b1c3 b8c6 e2e4 e7e5 g1f3 g8f6 f1c4 f6e4 c4f7 e8f7 c3e4 d7d5 e4g5 f7g8 d2d3 h7h6 g5h3 g7g5 h3g1 f8g7 c2c3 c8f5 g1e2 e5e4,2,0,0,2,2767.0
b1c3 b8c6 g2g4 e7e5 f2f4 f7f6 a1b3 a8b6 d1c1 d8c8 f4f5 d7d5 g1c5 f8f7 e2e3 g7g6 f1b5 h8g7 e1f1 c8b8 c5b6 c7b6 f5g6 h7g6,2,0,0,2,2785.5
b1c3 c7c5 d2d4 c5d4 d1d4 b8c6 d4a4 e7e6 e2e4 f8c5 g1f3 d7d6 e4e5 d6e5 f3e5 g8e7 c3e4 c5b4 c2c3 d8d5 f1d3 d5e5 c3b4 f7f5,2,2,0,0,2751.0
b1c3 c7c5 e2e4 b8c6 f1b5 c6d4 g1f3 a7a6 b5d3 d4c6 e4e5 e7e6 e1g1 d7d5 e5d6 f8d6 c3e4 d6e7 b2b3 f7f5 e4g3 e7f6 a1b1 g7g6,1,0,1,0,2752.0
b1c3 c7c5 e2e4 b8c6 f1b5 c6d4 g1f3 e7e6 b5d3 d4f3 d1f3 d7d6 b2b3 g8f6 c1b2 f8e7 e1c1 a7a6 g2g4 f6d7 f3g3 e8g8 f2f4 b7b5,2,2,0,0,2619.0
b1c3 c7c5 e2e4 b8c6 g1f3 g7g6 f1c4 f8g7 d2d3 d7d6 a2a3 e7e6 h2h4 g8f6 c4a2 a7a6 c3e2 b7b5 e2g3 h7h6 c2c3 c8b7 d3d4 d8b6,1,1,0,0,2662.0
b1c3 c7c5 e2e4 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 f2f4 c6d4 c1e3 g8f6 h2h3 e7e5 g3g4 e5f4 e3f4 f6h5 f4e3 h5g3 h1h2 h7h5,2,0,0,2,2641.5
b1c3 c7c5 e2e4 b8c6 g2g3 g7g6 f1g2 f8g7 f2f4 d7d6 g1h3 e7e5 d2d3 g8e7 h3f2 e8g8 h2h4 c8e6 h4h5 d6d5 h5h6 g7h8 c1d2 d5e4,2,2,0,0,2614.0
b1c3 c7c5 e2e4 d7d6 g2g3 g7g6 f1g2 f8g7 f2f4 b8c6 g1h3 h7h5 d2d3 c6d4 h3f2 g8f6 h2h3 c8d7 c3e2 e7e5 c2c3 d4c6 e1g1 d7e6,2,2,0,0,2616.0
b1c3 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 d7d5 e2e4 d5e4 f1b5 c8d7 b5c6 b7c6 c3e4 e7e5 d4b3 d7e6 d1e2 g8f6 e1g1 f6e4 e2e4 d8d5,1,1,0,0,2679.5
b1c3 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 e2e4 f8g7 c1e3 g8f6 d4b3 e8g8 f1e2 d7d6 g2g4 a7a5 g4g5 f6d7 a2a4 c6b4 h2h4 b7b5,2,0,0,2,2637.0
b1c3 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g7g6 g2g3 f8g7 d4b3 g8f6 f1g2 d7d6 e1g1 c8d7 h2h3 e8g8 c1g5 h7h6 g5e3 g8h7 a2a4 a8c8,1,0,0,1,2642.0
b1c3 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 c1g5 d8b6 d4b3 e7e6 e2e4 f8e7 f1d3 a7a6 d1e2 d7d6 e1c1 b6c7 f2f4 b7b5 h1e1 c8b7,1,1,0,0,2700.5
b1c3 c7c5 g1f3 b8c6 d2d4 c5d4 f3d4 g8f6 c1g5 d8b6 d4b3 e7e6 e2e4 f8e7 f1d3 a7a6 d1e2 d7d6 e1c1 b6c7 f2f4 h7h6 g5h4 f6e4,1,1,0,0,2711.0
b1c3 c7c5 g1f3 b8c6 e2e4 g7g6 f1b5 f8g7 e1g1 c6d4 f3d4 c5d4 c3e2 e7e6 c2c3 d4c3 d2c3 g8e7 d1d6 e8g8 c1g5 e7f5 d6d2 d8b6,1,0,1,0,2671.5
b1c3 c7c5 g1f3 b8c6 e2e4 g7g6 f1b5 f8g7 e1g1 d7d6 f1e1 c8d7 a2a4 a8c8 d2d3 g8f6 c3d5 e8g8 c1g5 a7a6 g5f6 e7f6 b5c4 f6f5,1,1,0,0,2801.5
b1c3 c7c5 g1f3 d7d5 d2d4 e7e6 e2e4 g8f6 e4d5 f6d5 c3d5 d8d5 c1e3 c5d4 d1d4 d5d4 f3d4 a7a6 e1c1 f8e7 f1e2 e8g8 h1e1 b8d7,2,2,0,0,2733.0
b1c3 c7c5 g1f3 d7d5 e2e4 d5d4 c3e2 b8c6 e2g3 a7a6 f1c4 b7b5 c4d5 c8d7 d2d3 e7e6 d5b3 f8d6 e1g1 g8e7 c1d2 e7g6 a2a4 e8g8,1,1,0,0,2690.0
b1c3 c7c5 g1f3 g7g6 d2d4 c5d4 d1d4 g8f6 c3e4 f8g7 c1g5 b8c6 d4c3 e8g8 g5f6 e7f6 e4d6 f6f5 c3a3 b7b5 e2e3 b5b4 a3b3 d8f6,1,0,0,1,2725.5
b1c3 c7c6 e2e4 d7d5 d1f3 e7e6 d2d4 d5e4 c3e4 d8d4 c2c3 d4b6 g1h3 b8d7 f3g3 g8f6 e4d6 f8d6 g3d6 c6c5 d6b6 a7b6 f1e2 e8g8,2,0,0,2,2684.5
b1c3 d7d5 d2d3 d5d4 c3e4 e7e5 g1f3 b8c6 e2e3 d4e3 c1e3 g8f6 e3g5 f8e7 g5f6 e7f6 g2g3 e8g8 f1g2 f6e7 e1g1 c8g4 f1e1 d8d7,2,2,0,0,2628.0
b1c3 d7d5 d2d3 d5d4 c3e4 g8f6 g1f3 c7c5 e4d2 b8c6 g2g3 e7e5 f1g2 f8d6 e1g1 h7h6 e2e4 c8e6 f3h4 g7g6 d2c4 d6c7 c2c3 b7b5,2,2,0,0,2612.0
b1c3 d7d5 d2d4 g8f6 c1f4 a7a6 e2e3 c8f5 f1d3 f5d3 c2d3 e7e6 g1f3 f8d6 f4g5 b8d7 e1g1 h7h6 g5h4 e8g8 e3e4 d6e7 d1b3 d7b6,1,0,1,0,2808.5
b1c3 d7d5 d2d4 g8f6 c1f4 a7a6 e2e3 c8f5 f1d3 f5g6 h2h4 e7e6 h4h5 g6d3 c2d3 h7h6 g1f3 c7c5 d1b3 b7b5 d4c5 f8c5 a1c1 b8d7,2,0,0,2,2615.5
b1c3 d7d5 d2d4 g8f6 c1f4 c7c5 e2e3 c5d4 e3d4 a7a6 f1d3 b8c6 c3e2 c8g4 c2c3 e7e6 d1d2 g4h5 e2g3 h5g6 d3g6 h7g6 g1f3 f8d6,2,0,2,0,2792.5
b1c3 d7d5 d2d4 g8f6 c1f4 c7c5 e2e3 c5d4 e3d4 a7a6 f1d3 b8c6 c3e2 c8g4 h2h3 g4h5 g2g4 h5g6 g1f3 e7e6 f3e5 c6e5 f4e5 f6d7,2,0,0,2,2744.5
b1c3 d7d5 d2d4 g8f6 c1f4 c7c5 e2e3 c5d4 e3d4 a7a6 g1f3 c8g4 h2h3 g4f3 d1f3 b8c6 e1c1 e7e6 g2g4 f8d6 f4e3 a8c8 g4g5 f6d7,2,2,0,0,2759.0
b1c3 d7d5 d2d4 g8f6 c1f4 c7c5 e2e3 c5d4 e3d4 a7a6 h2h3 b8c6 g1f3 c8f5 a2a3 e7e6 f3h4 f5e4 c3e4 d5e4 g2g3 d8d4 c2c3 d4b6,2,0,0,2,2615.5
b1c3 d7d5 d2d4 g8f6 c1f4 c7c5 e2e4 c5d4 d1d4 b8c6 f1b5 c8d7 b5c6 d7c6 e4e5 f6d7 e5e6 f7e6 g1f3 d8b6 e1c1 b6d4 d1d4 h7h6,1,1,0,0,2661.0
b1c3 d7d5 d2d4 g8f6 c1f4 c7c5 e2e4 f6e4 c3e4 d5e4 d4c5 b8d7 d1d4 e7e5 d4e4 f8c5 e1c1 d8e7 f4e3 d7f6 f1b5 e8f8 e3c5 e7c5,2,0,0,2,2652.5
b1c3 d7d5 d2d4 g8f6 c1f4 e7e6 c3b5 b8a6 e2e3 f8e7 g1f3 e8g8 h2h4 c7c6 b5c3 c6c5 f3e5 a6b4 h4h5 h7h6 g2g4 f6h7 f1g2 c8d7,2,0,2,0,2743.5
b1c3 d7d5 d2d4 g8f6 c1f4 e7e6 c3b5 f8b4 c2c3 b4a5 e2e3 e8g8 g1f3 b8d7 a2a4 a7a6 b2b4 a6b5 a4b5 a5b4 c3b4 a8a1 d1a1 d7b6,2,2,0,0,2802.5
b1c3 d7d5 d2d4 g8f6 c1f4 e7e6 c3b5 f8b4 c2c3 b4a5 e2e3 e8g8 g1f3 c7c6 b5a3 b8d7 f1d3 f6e4 e1g1 f7f5 c3c4 a5c7 f4c7 d8c7,2,2,0,0,2723.0
b1c3 d7d5 d2d4 g8f6 c1f4 g7g6 e2e3 f8g7 f1e2 e8g8 h2h4 c7c5 h4h5 b8c6 h5g6 h7g6 g1f3 f6e4 e1f1 c8f5 g2g3 e7e6 f1g1 f8e8,2,0,0,2,2637.0
b1c3 d7d5 e2e3 e7e5 d1h5 g8f6 h5e5 f8e7 c3b5 b8a6 b5d4 a6c5 d4f5 c8f5 e5f5 e8g8 d2d3 d5d4 e3e4 c7c6 f1e2 d8a5 e1f1 a5a4,1,1,0,0,2655.5
b1c3 d7d5 e2e4 c7c6 d2d4 d5e4 c3e4 c8f5 e4g3 f5g6 h2h4 h7h6 g1f3 b8d7 h4h5 g6h7 f1d3 h7d3 d1d3 e7e6 c1d2 g8f6 e1c1 f8d6,1,1,0,0,2683.0
b1c3 d7d5 e2e4 c7c6 g1f3 c8g4 h2h3 g4f3 d1f3 e7e6 f1e2 g8f6 e1g1 b8d7 d2d4 d5e4 c3e4 f6e4 f3e4 d7f6 e4d3 f8e7 f1d1 e8g8,1,0,1,0,2705.5
b1c3 d7d5 e2e4 d5d4 c3e2 c7c5 d2d3 b8c6 e2g3 e7e5 g1f3 f8d6 f1e2 g8e7 e1g1 e8g8 f3h4 f7f6 h4f5 e7f5 g3f5 c6e7 f5d6 d8d6,2,0,2,0,2639.5
b1c3 d7d5 e2e4 d5d4 c3e2 c7c5 d2d3 b8c6 f2f4 e7e5 g1f3 f8d6 g2g3 g8e7 f1g2 f7f6 e1g1 c8e6 g1h1 d8d7 c2c3 h7h6 c3d4 c5d4,2,0,0,2,2654.0
b1c3 d7d5 e2e4 d5d4 c3e2 c7c5 e2g3 b8c6 f1c4 a7a6 d2d3 e7e6 a2a4 f8d6 f2f4 e6e5 f4f5 g8f6 g3h5 g7g6 h5g7 e8e7 g1h3 h8g8,1,0,0,1,2723.5
b1c3 d7d5 e2e4 d5d4 c3e2 c7c5 e2g3 b8c6 f1c4 c6a5 c4b5 c8d7 a2a4 a7a6 b5d7 d8d7 d2d3 g7g6 f2f4 h7h5 g1f3 h5h4 g3e2 a5c6,2,2,0,0,2721.5
b1c3 d7d5 e2e4 d5d4 c3e2 e7e5 e2g3 g7g6 f1c4 f8g7 d2d3 h7h5 f2f4 h5h4 g3e2 b8c6 h2h3 c6a5 c4d5 c7c6 d5f7 e8f7 f4e5 c6c5,1,1,0,0,2733.0
b1c3 d7d5 e2e4 d5d4 c3e2 e7e5 e2g3 g8f6 f1c4 b8c6 a2a3 c8e6 c4e6 f7e6 d2d3 f8d6 g1f3 d8d7 e1g1 e8c8 b2b4 h7h6 c1b2 g7g5,2,2,0,0,2667.5
b1c3 d7d5 e2e4 d5d4 c3e2 e7e5 g1f3 f7f6 e2g3 c8e6 f1b5 b8d7 b5a4 g7g6 d2d3 f8d6 c2c3 c7c5 e1g1 d8e7 b2b4 d4c3 b4c5 d6c5,2,0,2,0,2654.0
b1c3 d7d5 e2e4 d5e4 c3e4 b8c6 g1f3 c8f5 e4g3 f5g4 c2c3 e7e5 h2h3 g4f3 d1f3 f8d6 f1c4 d8f6 f3e2 g8e7 e1g1 e8g8 b2b4 e7g6,2,2,0,0,2706.0
b1c3 d7d5 e2e4 d5e4 c3e4 b8d7 d2d4 g8f6 f1d3 f6e4 d3e4 d7f6 e4f3 c7c6 g1e2 c8g4 f3g4 f6g4 h2h3 g4f6 c2c4 e7e6 e1g1 f8e7,2,0,2,0,2791.5
b1c3 d7d5 e2e4 d5e4 c3e4 b8d7 g1f3 g8f6 e4f6 d7f6 f1c4 c8g4 c4f7 e8f7 f3e5 f7e8 e5g4 d8d5 e1g1 e7e6 f1e1 f8d6 d2d4 a8d8,1,0,0,1,2719.0
b1c3 d7d5 e2e4 d5e4 c3e4 b8d7 g1f3 g8f6 e4g3 g7g6 d2d4 f8g7 f1d3 e8g8 e1g1 c7c5 f1e1 c5d4 f3d4 d7c5 d3e2 e7e5 d4b5 c8e6,2,2,0,0,2661.5
b1c3 d7d5 e2e4 d5e4 c3e4 e7e5 f1c4 b8c6 d2d3 h7h6 c1d2 g8f6 g1f3 f6e4 d3e4 f8d6 h2h3 d8e7 d1e2 c8e6 e1c1 e6c4 e2c4 d6c5,2,0,2,0,2686.5
b1c3 d7d5 e2e4 d5e4 c3e4 g8f6 e4f6 e7f6 d2d4 f8d6 d1e2 d6e7 c1e3 e8g8 e1c1 c7c6 g1h3 b8d7 h3f4 d7b6 e2h5 g7g6 h5f3 a7a5,2,0,0,2,2704.5
b1c3 d7d5 e2e4 d5e4 c3e4 g8f6 e4f6 e7f6 d2d4 f8d6 f1d3 e8g8 c2c3 f8e8 g1e2 c7c5 c1e3 b8d7 d1c2 g7g6 e1c1 d8c7 c2d2 c5c4,1,0,0,1,2607.5
b1c3 d7d5 e2e4 d5e4 c3e4 g8f6 e4f6 e7f6 d2d4 f8d6 f1d3 e8g8 g1e2 f8e8 e1g1 c8g4 f2f3 g4h5 c2c3 c7c5 d4c5 d6c5 g1h1 b8c6,2,0,0,2,2667.5
b1c3 d7d5 e2e4 d5e4 c3e4 g8f6 e4f6 e7f6 f1c4 f8d6 d1e2 d6e7 g1f3 e8g8 e1g1 b8c6 c2c3 e7d6 d2d4 c8g4 h2h3 g4h5 e2d3 h5g6,2,0,2,0,2697.5
b1c3 d7d5 e2e4 d5e4 c3e4 g8f6 e4f6 e7f6 g1f3 f8d6 f1c4 e8g8 e1g1 c8g4 h2h3 g4h5 d2d3 b8d7 d3d4 f8e8 c2c3 d7f8 c1e3 d8d7,2,2,0,0,2657.5
b1c3 d7d5 e2e4 d5e4 c3e4 g8f6 e4f6 e7f6 g1f3 f8d6 f1e2 e8g8 e1g1 c7c5 d2d4 b8c6 d4c5 d6c5 c2c3 c8e6 d1d8 a8d8 c1f4 g7g5,1,0,0,1,2617.0
b1c3 d7d5 e2e4 d5e4 c3e4 g8f6 e4f6 g7f6 g1f3 d8d6 d2d4 c8g4 f1e2 b8c6 c2c3 e8c8 c1e3 h8g8 d1a4 e7e6 e1c1 d6d5 h1e1 g4h5,1,0,0,1,2680.0
b1c3 d7d5 e2e4 d5e4 c3e4 g8f6 e4g3 c7c5 b2b3 g7g6 c1b2 f8g7 g1f3 e8g8 f1e2 b8c6 e1g1 c6d4 f3d4 c5d4 e2f3 d8b6 f1e1 c8e6,2,0,0,2,2753.5
b1c3 d7d5 e2e4 d5e4 c3e4 g8f6 e4g3 e7e5 f1c4 f8d6 d2d3 e8g8 g1e2 b8c6 e1g1 h7h6 f2f4 f8e8 c4b3 d8e7 h2h3 c8e6 b3e6 e7e6,2,0,2,0,2632.5
b1c3 d7d5 e2e4 e7e6 d2d4 f8b4 e4d5 e6d5 f1d3 b8c6 a2a3 b4e7 g1f3 g8f6 h2h3 e8g8 e1g1 h7h6 c1f4 e7d6 d1d2 a7a6 f1e1 d6f4,1,0,1,0,2690.5
b1c3 d7d5 e2e4 e7e6 g2g4 g8f6 f1g2 b8c6 d2d3 d5e4 c3e4 f6e4 g2e4 e6e5 h2h3 c8e6 g1f3 d8d7 d1e2 e8c8 c1e3 f7f6 h1g1 c8b8,2,0,2,0,2656.0
b1c3 d7d5 e2e4 g8f6 e4e5 d5d4 e5f6 d4c3 f6g7 c3d2 c1d2 f8g7 d1h5 d8d6 e1c1 b8c6 g1e2 c8d7 d2c3 d6h6 h5h6 g7h6 c1b1 h8g8,2,0,2,0,2686.0
b1c3 d7d5 g1f3 g8f6 d2d3 b8c6 g2g3 e7e5 f1g2 f8e7 c1g5 e8g8 e1g1 c8e6 a2a3 d8d7 g5f6 e7f6 e2e4 d5d4 c3e2 a8d8 f3d2 f6e7,2,2,0,0,2614.0
b1c3 d7d5 g1f3 g8f6 d2d3 c7c5 g2g3 d5d4 c3a4 d8a5 c2c3 c8d7 a4c5 a5c5 f3d4 e7e5 d4b3 c5c7 f1g2 d7c6 e2e4 f8e7 e1g1 e8g8,2,2,0,0,2644.5
b1c3 d7d5 g2g3 e7e5 e2e4 d5e4 c3e4 g8f6 f1g2 f6e4 g2e4 b8d7 d2d3 d7f6 e4g2 f8c5 g1f3 e5e4 d1e2 e8g8 d3e4 f8e8 e1g1 f6e4,2,2,0,0,2775.0
b1c3 d7d6 d2d4 g7g6 e2e4 f8g7 f2f4 a7a6 g1f3 b7b5 f1d3 b8d7 e1g1 c7c5 d4c5 d7c5 c1e3 c8b7 a2a3 d8c7 d1e2 g8f6 e3f2 e8g8,2,0,0,2,2729.0
b1c3 e7e5 e2e4 g8f6 g2g3 d7d5 e4d5 f6d5 f1g2 d5c3 b2c3 f8c5 d2d3 e8g8 g1f3 b8c6 e1g1 c8g4 h2h3 g4h5 g3g4 h5g6 f1e1 e5e4,2,0,2,0,2791.5
b1c3 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 c1g5 f8b4 d4c6 b7c6 d1d4 d8e7 e1c1 b4c3 b2c3 d7d5 g5f6 g7f6 e2e3 c8e6 f1e2 a8b8,2,2,0,0,2653.0
b1c3 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 c1g5 f8b4 d4c6 d7c6 d1d8 e8d8 e1c1 d8e7 e2e4 h7h6 g5h4 g7g5 h4g3 b4a5 f2f3 c8e6,2,0,0,2,2732.0
b1c3 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 c1g5 f8c5 e2e3 h7h6 g5h4 e8g8 d4f5 d7d5 d1f3 c6e5 f5h6 g8h7 f3f4 c5d6 f4g5 d8d7,2,2,0,0,2698.0
b1c3 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 c1g5 f8e7 d4f5 h8g8 e2e3 d7d5 f5e7 c6e7 d1d4 c8e6 e1c1 d8d7 g5f6 g7f6 d4f6 e8c8,1,1,0,0,2715.0
b1c3 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 g2g3 f8b4 f1g2 e8g8 e1g1 f8e8 c3d5 f6d5 g2d5 c6d4 d1d4 b4f8 d4c4 d8f6 c4c7 d7d6,2,2,0,0,2667.5
b1c3 e7e5 g1f3 b8c6 d2d4 e5d4 f3d4 g8f6 g2g3 f8c5 d4c6 b7c6 c3a4 c5b4 c2c3 b4e7 f1g2 e8g8 e1g1 f8e8 c3c4 a8b8 b2b3 c6c5,1,0,1,0,2672.0
b1c3 e7e5 g1f3 b8c6 g2g3 d7d5 d2d3 g8f6 f1g2 d5d4 c3b1 f8c5 c1g5 h7h6 g5f6 d8f6 e1g1 e8g8 c2c3 f8e8 f3d2 c5b6 b1a3 c8g4,2,0,0,2,2652.0
b1c3 e7e6 e2e4 d7d5 g1f3 d5d4 c3e2 c7c5 e2g3 b8c6 f1c4 h7h5 h2h4 f8d6 d2d3 g8f6 c1g5 d8c7 g3e2 f6g4 a2a3 f7f6 g5d2 c8d7,2,2,0,0,2688.5
